POLY_0_0_17;30;-33.999999999959;-1333;29.9925621984292;-34.2913603974021;-1333.01465369742;29.9707481794179;-34.5852548359586;-1333.05848812638;29.9353070215239;-34.8762819272017;-1333.13131329193;29.88698781213;-35.1590402852843;-1333.23293919708;29.8272644391758;-35.4285739456435;-1333.36244963712;29.7592879257398;-35.6813413071012;-1333.51632915464;29.6863327499599;-35.9140653811975;-1333.69048659394;29.6116730727777;-36.1234700152624;-1333.88083162925;29.5359372540577;-36.3133315044309;-1334.09053809151;29.4601499325068;-36.486698801984;-1334.32308068007;29.3880071585602;-36.6396593718401;-1334.57527188916;29.3232050008401;-36.7683006768535;-1334.84392421736;29.2696631053422;-36.8692908282628;-1335.12565599687;29.2297321071913;-36.9417389003386;-1335.41572663818;29.2047744113373;-36.9853926914483;-1335.70891501475;29.1961524227304;-36.9999999999588;-1336
POLY_0_0_19;29.1961524227305;-36.9999999999587;-1336;29.1961524227305;-36.9999999999587;-1384
POLY_0_0_36;29.1961524227305;-36.9999999999587;-1384;29.2047744113373;-36.9853926914482;-1384.29108498525;29.2297321071913;-36.9417389003386;-1384.58427336181;29.2696631053422;-36.8692908282627;-1384.87434400313;29.3232050008401;-36.7683006768534;-1385.15607578264;29.3880071585603;-36.6396593718401;-1385.42472811084;29.4601499325069;-36.486698801984;-1385.67691931992;29.5359372540577;-36.3133315044309;-1385.90946190848;29.6116730727777;-36.1234700152624;-1386.11916837075;29.6863327499599;-35.9140653811975;-1386.30951340606;29.7592879257398;-35.6813413071012;-1386.48367084536;29.8272644391758;-35.4285739456434;-1386.63755036287;29.88698781213;-35.1590402852843;-1386.76706080292;29.9353070215239;-34.8762819272017;-1386.86868670807;29.9707481794179;-34.5852548359585;-1386.94151187362;29.9925621984292;-34.2913603974021;-1386.98534630258;30;-33.9999999999589;-1387
POLY_0_0_38;30;3.80850906367414E-11;-1333;30;-33.9999999999588;-1333
POLY_0_0_40;30;-33.9999999999588;-1387;30;3.83693077310454E-11;-1387
POLY_0_0_42;30;3.83693077310454E-11;-1387;30;3.83693077310454E-11;-1390
POLY_0_0_44;30;34;-1390;30;3.83693077310454E-11;-1390
POLY_0_0_46;30;34;1390;30;3.83693077310454E-11;1390
POLY_0_0_48;30;3.83693077310454E-11;1390;30;3.80850906367414E-11;1387
POLY_0_0_50;30;3.80850906367414E-11;1387;30;-33.9999999999588;1387
POLY_0_0_52;30;-33.9999999999588;1333;30;3.83693077310454E-11;1333
POLY_0_0_54;30;3.83693077310454E-11;1333;30;3.83693077310454E-11;1330
POLY_0_0_56;30;3.83693077310454E-11;1330;30;-34;1330
POLY_0_0_58;30;-34;709.999999999999;30;3.83693077310454E-11;709.999999999999
POLY_0_0_60;30;3.83693077310454E-11;709.999999999999;30;3.80850906367414E-11;706.999999999999
POLY_0_0_62;30;3.80850906367414E-11;706.999999999999;30;-33.9999999999588;706.999999999999
POLY_0_0_64;30;-33.9999999999588;653.000000000003;30;3.83693077310454E-11;653.000000000003
POLY_0_0_66;30;3.83693077310454E-11;653.000000000003;30;3.83693077310454E-11;650.000000000003
POLY_0_0_68;30;3.83693077310454E-11;650.000000000003;30;-34;650.000000000003
POLY_0_0_70;30;-34;29.9999999999989;30;3.83693077310454E-11;29.9999999999989
POLY_0_0_72;30;3.83693077310454E-11;29.9999999999989;30;3.80850906367414E-11;26.9999999999986
POLY_0_0_74;30;3.80850906367414E-11;26.9999999999986;30;-33.9999999999588;26.9999999999986
POLY_0_0_76;30;-33.9999999999588;-26.999999999997;30;3.83693077310454E-11;-26.999999999997
POLY_0_0_78;30;3.83693077310454E-11;-26.999999999997;30;3.83693077310454E-11;-29.9999999999966
POLY_0_0_80;30;3.83693077310454E-11;-29.9999999999966;30;-34;-29.9999999999966
POLY_0_0_82;30;-34;-650.000000000001;30;3.83693077310454E-11;-650.000000000001
POLY_0_0_84;30;3.83693077310454E-11;-650.000000000001;30;3.80850906367414E-11;-653.000000000001
POLY_0_0_86;30;3.80850906367414E-11;-653.000000000001;30;-33.9999999999588;-653.000000000001
POLY_0_0_88;30;-33.9999999999588;-706.999999999997;30;3.83693077310454E-11;-706.999999999997
POLY_0_0_90;30;3.83693077310454E-11;-706.999999999997;30;3.83693077310454E-11;-709.999999999997
POLY_0_0_92;30;3.83693077310454E-11;-709.999999999997;30;-34;-709.999999999997
POLY_0_0_94;30;-34;-1330;30;3.83693077310454E-11;-1330
POLY_0_0_96;30;3.83693077310454E-11;-1330;30;3.80850906367414E-11;-1333
POLY_0_0_111;24;40;1390;24.6717868566198;39.9622732593595;1390;25.3351256037379;39.8495674730909;1390;25.981674371731;39.6632999818502;1390;26.6033024347053;39.4058132074145;1390;27.192192459092;39.0803451953697;1390;27.7409388111524;38.6909888948082;1390;28.2426406871193;38.2426406871193;1390;28.6909888948082;37.7409388111524;1390;29.0803451953697;37.192192459092;1390;29.4058132074145;36.6033024347054;1390;29.6632999818502;35.981674371731;1390;29.8495674730909;35.3351256037379;1390;29.9622732593595;34.6717868566199;1390;30;34;1390
POLY_0_0_126;24;40;-1390;24.6717868566198;39.9622732593595;-1390;25.3351256037379;39.8495674730909;-1390;25.981674371731;39.6632999818502;-1390;26.6033024347053;39.4058132074145;-1390;27.192192459092;39.0803451953697;-1390;27.7409388111524;38.6909888948082;-1390;28.2426406871193;38.2426406871193;-1390;28.6909888948082;37.7409388111524;-1390;29.0803451953697;37.192192459092;-1390;29.4058132074145;36.6033024347054;-1390;29.6632999818502;35.981674371731;-1390;29.8495674730909;35.3351256037379;-1390;29.9622732593595;34.6717868566199;-1390;30;34;-1390
POLY_0_0_172;3.99999999999716;40;-1360;3.96107227496344;40;-1359.44330759616;3.84504678375043;40;-1358.89745057673;3.65418183056756;40;-1358.3730534277;3.39219238462286;40;-1357.88032294307;3.06417777247307;40;-1357.42884956125;2.67652242543259;40;-1357.02742069809;2.23677161388015;40;-1356.68384970978;1.75348458715347;40;-1356.4048238148;1.23606797749695;40;-1356.19577393482;0.69459271066488;40;-1356.06076898795;0.139597986807162;40;-1356.00243669192;-0.418113853073456;40;-1356.02191241853;-0.967687582401514;40;-1356.1188170949;-1.49842637366649;40;-1356.29126458173;-2.00000000000284;40;-1356.53589838486;-2.46264590130548;40;-1356.84795698557;-2.87735920135745;40;-1357.22136651816;-3.23606797750264;40;-1357.64885899083;-3.53179037143855;40;-1358.12211374886;-3.75877048314648;40;-1358.6319194267;-3.91259040293807;40;-1359.16835323673;-3.99025620104215;40;-1359.72097410502;-3.99025620104215;40;-1360.27902589498;-3.91259040293807;40;-1360.83164676327;-3.75877048314648;40;-1361.3680805733;-3.53179037143856;40;-1361.87788625114;-3.23606797750264;40;-1362.35114100917;-2.87735920135745;40;-1362.77863348184;-2.46264590130548;40;-1363.15204301443;-2.00000000000285;40;-1363.46410161514;-1.49842637366649;40;-1363.70873541827;-0.967687582401516;40;-1363.8811829051;-0.418113853073458;40;-1363.97808758147;0.139597986807161;40;-1363.99756330808;0.694592710664879;40;-1363.93923101205;1.23606797749695;40;-1363.80422606518;1.75348458715347;40;-1363.5951761852;2.23677161388015;40;-1363.31615029022;2.6765224254326;40;-1362.97257930191;3.06417777247308;40;-1362.57115043875;3.39219238462287;40;-1362.11967705693;3.65418183056757;40;-1361.6269465723;3.84504678375044;40;-1361.10254942327;3.96107227496345;40;-1360.55669240384;3.99999999999717;40;-1360
POLY_0_0_218;3.99999999999716;40;-680;3.96107227496344;40;-679.44330759616;3.84504678375043;40;-678.897450576732;3.65418183056756;40;-678.373053427697;3.39219238462286;40;-677.880322943067;3.06417777247307;40;-677.428849561254;2.67652242543259;40;-677.027420698091;2.23677161388015;40;-676.68384970978;1.75348458715347;40;-676.404823814803;1.23606797749695;40;-676.195773934819;0.69459271066488;40;-676.060768987951;0.139597986807162;40;-676.002436691924;-0.418113853073456;40;-676.021912418527;-0.967687582401514;40;-676.118817094896;-1.49842637366649;40;-676.291264581733;-2.00000000000284;40;-676.535898384862;-2.46264590130548;40;-676.847956985573;-2.87735920135745;40;-677.221366518164;-3.23606797750264;40;-677.64885899083;-3.53179037143855;40;-678.122113748856;-3.75877048314648;40;-678.631919426697;-3.91259040293807;40;-679.168353236729;-3.99025620104215;40;-679.720974105023;-3.99025620104215;40;-680.279025894977;-3.91259040293807;40;-680.831646763271;-3.75877048314648;40;-681.368080573303;-3.53179037143856;40;-681.877886251144;-3.23606797750264;40;-682.35114100917;-2.87735920135745;40;-682.778633481836;-2.46264590130548;40;-683.152043014427;-2.00000000000285;40;-683.464101615138;-1.49842637366649;40;-683.708735418267;-0.967687582401516;40;-683.881182905104;-0.418113853073458;40;-683.978087581473;0.139597986807161;40;-683.997563308076;0.694592710664879;40;-683.939231012049;1.23606797749695;40;-683.804226065181;1.75348458715347;40;-683.595176185197;2.23677161388015;40;-683.31615029022;2.6765224254326;40;-682.972579301909;3.06417777247308;40;-682.571150438746;3.39219238462287;40;-682.119677056933;3.65418183056757;40;-681.626946572303;3.84504678375044;40;-681.102549423268;3.96107227496345;40;-680.55669240384;3.99999999999717;40;-680
POLY_0_0_264;3.99999999999716;40;0;3.96107227496344;40;0.556692403840316;3.84504678375043;40;1.1025494232681;3.65418183056756;40;1.62694657230327;3.39219238462286;40;2.11967705693269;3.06417777247307;40;2.57115043874614;2.67652242543259;40;2.97257930190972;2.23677161388015;40;3.31615029022009;1.75348458715347;40;3.59517618519681;1.23606797749695;40;3.80422606518073;0.69459271066488;40;3.93923101204882;0.139597986807162;40;3.99756330807622;-0.418113853073456;40;3.97808758147312;-0.967687582401514;40;3.88118290510397;-1.49842637366649;40;3.70873541826722;-2.00000000000284;40;3.46410161513768;-2.46264590130548;40;3.15204301442691;-2.87735920135745;40;2.77863348183587;-3.23606797750264;40;2.35114100917008;-3.53179037143855;40;1.87788625114354;-3.75877048314648;40;1.36808057330245;-3.91259040293807;40;0.83164676327101;-3.99025620104215;40;0.279025894976485;-3.99025620104215;40;-0.279025894976485;-3.91259040293807;40;-0.83164676327101;-3.75877048314648;40;-1.36808057330245;-3.53179037143856;40;-1.87788625114354;-3.23606797750264;40;-2.35114100917008;-2.87735920135745;40;-2.77863348183587;-2.46264590130548;40;-3.15204301442691;-2.00000000000285;40;-3.46410161513768;-1.49842637366649;40;-3.70873541826722;-0.967687582401516;40;-3.88118290510397;-0.418113853073458;40;-3.97808758147312;0.139597986807161;40;-3.99756330807622;0.694592710664879;40;-3.93923101204882;1.23606797749695;40;-3.80422606518073;1.75348458715347;40;-3.59517618519681;2.23677161388015;40;-3.31615029022009;2.6765224254326;40;-2.97257930190972;3.06417777247308;40;-2.57115043874614;3.39219238462287;40;-2.11967705693269;3.65418183056757;40;-1.62694657230327;3.84504678375044;40;-1.1025494232681;3.96107227496345;40;-0.556692403840316;3.99999999999717;40;0
POLY_0_0_310;3.99999999999716;40;680;3.96107227496344;40;680.55669240384;3.84504678375043;40;681.102549423268;3.65418183056756;40;681.626946572303;3.39219238462286;40;682.119677056933;3.06417777247307;40;682.571150438746;2.67652242543259;40;682.97257930191;2.23677161388015;40;683.31615029022;1.75348458715347;40;683.595176185197;1.23606797749695;40;683.804226065181;0.69459271066488;40;683.939231012049;0.139597986807162;40;683.997563308076;-0.418113853073456;40;683.978087581473;-0.967687582401514;40;683.881182905104;-1.49842637366649;40;683.708735418267;-2.00000000000284;40;683.464101615138;-2.46264590130548;40;683.152043014427;-2.87735920135745;40;682.778633481836;-3.23606797750264;40;682.35114100917;-3.53179037143855;40;681.877886251144;-3.75877048314648;40;681.368080573302;-3.91259040293807;40;680.831646763271;-3.99025620104215;40;680.279025894976;-3.99025620104215;40;679.720974105024;-3.91259040293807;40;679.168353236729;-3.75877048314648;40;678.631919426698;-3.53179037143856;40;678.122113748856;-3.23606797750264;40;677.64885899083;-2.87735920135745;40;677.221366518164;-2.46264590130548;40;676.847956985573;-2.00000000000285;40;676.535898384862;-1.49842637366649;40;676.291264581733;-0.967687582401516;40;676.118817094896;-0.418113853073458;40;676.021912418527;0.139597986807161;40;676.002436691924;0.694592710664879;40;676.060768987951;1.23606797749695;40;676.195773934819;1.75348458715347;40;676.404823814803;2.23677161388015;40;676.68384970978;2.6765224254326;40;677.02742069809;3.06417777247308;40;677.428849561254;3.39219238462287;40;677.880322943067;3.65418183056757;40;678.373053427697;3.84504678375044;40;678.897450576732;3.96107227496345;40;679.44330759616;3.99999999999717;40;680
POLY_0_0_356;3.99999999999716;40;1360;3.96107227496344;40;1360.55669240384;3.84504678375043;40;1361.10254942327;3.65418183056756;40;1361.6269465723;3.39219238462286;40;1362.11967705693;3.06417777247307;40;1362.57115043875;2.67652242543259;40;1362.97257930191;2.23677161388015;40;1363.31615029022;1.75348458715347;40;1363.5951761852;1.23606797749695;40;1363.80422606518;0.69459271066488;40;1363.93923101205;0.139597986807162;40;1363.99756330808;-0.418113853073456;40;1363.97808758147;-0.967687582401514;40;1363.8811829051;-1.49842637366649;40;1363.70873541827;-2.00000000000284;40;1363.46410161514;-2.46264590130548;40;1363.15204301443;-2.87735920135745;40;1362.77863348184;-3.23606797750264;40;1362.35114100917;-3.53179037143855;40;1361.87788625114;-3.75877048314648;40;1361.3680805733;-3.91259040293807;40;1360.83164676327;-3.99025620104215;40;1360.27902589498;-3.99025620104215;40;1359.72097410502;-3.91259040293807;40;1359.16835323673;-3.75877048314648;40;1358.6319194267;-3.53179037143856;40;1358.12211374886;-3.23606797750264;40;1357.64885899083;-2.87735920135745;40;1357.22136651816;-2.46264590130548;40;1356.84795698557;-2.00000000000285;40;1356.53589838486;-1.49842637366649;40;1356.29126458173;-0.967687582401516;40;1356.1188170949;-0.418113853073458;40;1356.02191241853;0.139597986807161;40;1356.00243669192;0.694592710664879;40;1356.06076898795;1.23606797749695;40;1356.19577393482;1.75348458715347;40;1356.4048238148;2.23677161388015;40;1356.68384970978;2.6765224254326;40;1357.02742069809;3.06417777247308;40;1357.42884956125;3.39219238462287;40;1357.88032294307;3.65418183056757;40;1358.3730534277;3.84504678375044;40;1358.89745057673;3.96107227496345;40;1359.44330759616;3.99999999999717;40;1360
POLY_0_0_358;-24;40;1390;24;40;1390
POLY_0_0_360;-24;40;-1390;24;40;-1390
POLY_0_0_375;-30;34;1390;-29.9622732593595;34.6717868566198;1390;-29.8495674730909;35.3351256037379;1390;-29.6632999818502;35.981674371731;1390;-29.4058132074145;36.6033024347053;1390;-29.0803451953697;37.192192459092;1390;-28.6909888948082;37.7409388111524;1390;-28.2426406871193;38.2426406871193;1390;-27.7409388111524;38.6909888948082;1390;-27.192192459092;39.0803451953697;1390;-26.6033024347053;39.4058132074145;1390;-25.981674371731;39.6632999818502;1390;-25.3351256037379;39.8495674730909;1390;-24.6717868566198;39.9622732593594;1390;-24;40;1390
POLY_0_0_390;-30;34;-1390;-29.9622732593595;34.6717868566198;-1390;-29.8495674730909;35.3351256037379;-1390;-29.6632999818502;35.981674371731;-1390;-29.4058132074145;36.6033024347053;-1390;-29.0803451953697;37.192192459092;-1390;-28.6909888948082;37.7409388111524;-1390;-28.2426406871193;38.2426406871193;-1390;-27.7409388111524;38.6909888948082;-1390;-27.192192459092;39.0803451953697;-1390;-26.6033024347053;39.4058132074145;-1390;-25.981674371731;39.6632999818502;-1390;-25.3351256037379;39.8495674730909;-1390;-24.6717868566198;39.9622732593594;-1390;-24;40;-1390
POLY_0_0_392;-30;-33.9999999999588;-1333;-30;3.80850906367414E-11;-1333
POLY_0_0_394;-30;3.80850906367414E-11;-1333;-30;3.83693077310454E-11;-1330
POLY_0_0_396;-30;3.83693077310454E-11;-1330;-30;-34;-1330
POLY_0_0_398;-30;-34;-709.999999999997;-30;3.83693077310454E-11;-709.999999999997
POLY_0_0_400;-30;3.83693077310454E-11;-709.999999999997;-30;3.83693077310454E-11;-706.999999999997
POLY_0_0_402;-30;3.83693077310454E-11;-706.999999999997;-30;-33.9999999999588;-706.999999999997
POLY_0_0_404;-30;-33.9999999999588;-653.000000000001;-30;3.80850906367414E-11;-653.000000000001
POLY_0_0_406;-30;3.80850906367414E-11;-653.000000000001;-30;3.83693077310454E-11;-650.000000000001
POLY_0_0_408;-30;3.83693077310454E-11;-650.000000000001;-30;-34;-650.000000000001
POLY_0_0_410;-30;-34;-29.9999999999966;-30;3.83693077310454E-11;-29.9999999999966
POLY_0_0_412;-30;3.83693077310454E-11;-29.9999999999966;-30;3.83693077310454E-11;-26.999999999997
POLY_0_0_414;-30;3.83693077310454E-11;-26.999999999997;-30;-33.9999999999588;-26.999999999997
POLY_0_0_416;-30;-33.9999999999588;26.9999999999986;-30;3.80850906367414E-11;26.9999999999986
POLY_0_0_418;-30;3.80850906367414E-11;26.9999999999986;-30;3.83693077310454E-11;29.9999999999989
POLY_0_0_420;-30;3.83693077310454E-11;29.9999999999989;-30;-34;29.9999999999989
POLY_0_0_422;-30;-34;650.000000000003;-30;3.83693077310454E-11;650.000000000003
POLY_0_0_424;-30;3.83693077310454E-11;650.000000000003;-30;3.83693077310454E-11;653.000000000003
POLY_0_0_426;-30;3.83693077310454E-11;653.000000000003;-30;-33.9999999999588;653.000000000003
POLY_0_0_428;-30;-33.9999999999588;706.999999999999;-30;3.80850906367414E-11;706.999999999999
POLY_0_0_430;-30;3.80850906367414E-11;706.999999999999;-30;3.83693077310454E-11;709.999999999999
POLY_0_0_432;-30;3.83693077310454E-11;709.999999999999;-30;-34;709.999999999999
POLY_0_0_434;-30;-34;1330;-30;3.83693077310454E-11;1330
POLY_0_0_436;-30;3.83693077310454E-11;1330;-30;3.83693077310454E-11;1333
POLY_0_0_438;-30;3.83693077310454E-11;1333;-30;-33.9999999999588;1333
POLY_0_0_440;-30;-33.9999999999588;1387;-30;3.80850906367414E-11;1387
POLY_0_0_442;-30;3.80850906367414E-11;1387;-30;3.83693077310454E-11;1390
POLY_0_0_444;-30;3.83693077310454E-11;1390;-30;34;1390
POLY_0_0_446;-30;3.83693077310454E-11;-1390;-30;34;-1390
POLY_0_0_448;-30;3.83693077310454E-11;-1390;-30;3.83693077310454E-11;-1387
POLY_0_0_450;-30;3.83693077310454E-11;-1387;-30;-33.9999999999588;-1387
POLY_0_0_465;-30;-34;-1330;-29.9622732593595;-34.6717868566199;-1330;-29.8495674730909;-35.3351256037379;-1330;-29.6632999818502;-35.981674371731;-1330;-29.4058132074145;-36.6033024347054;-1330;-29.0803451953697;-37.192192459092;-1330;-28.6909888948082;-37.7409388111524;-1330;-28.2426406871193;-38.2426406871193;-1330;-27.7409388111524;-38.6909888948082;-1330;-27.192192459092;-39.0803451953697;-1330;-26.6033024347053;-39.4058132074145;-1330;-25.981674371731;-39.6632999818502;-1330;-25.3351256037379;-39.8495674730909;-1330;-24.6717868566198;-39.9622732593595;-1330;-24;-40;-1330
POLY_0_0_480;-24;-40;-709.999999999997;-24.6717868566198;-39.9622732593595;-709.999999999997;-25.3351256037379;-39.8495674730909;-709.999999999997;-25.981674371731;-39.6632999818502;-709.999999999997;-26.6033024347053;-39.4058132074145;-709.999999999997;-27.192192459092;-39.0803451953697;-709.999999999997;-27.7409388111524;-38.6909888948082;-709.999999999997;-28.2426406871193;-38.2426406871193;-709.999999999997;-28.6909888948082;-37.7409388111524;-709.999999999997;-29.0803451953697;-37.192192459092;-709.999999999997;-29.4058132074145;-36.6033024347054;-709.999999999997;-29.6632999818502;-35.981674371731;-709.999999999997;-29.8495674730909;-35.3351256037379;-709.999999999997;-29.9622732593595;-34.6717868566199;-709.999999999997;-30;-34;-709.999999999997
POLY_0_0_482;-24;-40;-1330;24;-40;-1330
POLY_0_0_484;24;-40;-709.999999999997;-24;-40;-709.999999999997
POLY_0_0_499;24;-40;-1330;24.6717868566198;-39.9622732593594;-1330;25.3351256037379;-39.8495674730909;-1330;25.981674371731;-39.6632999818502;-1330;26.6033024347053;-39.4058132074145;-1330;27.192192459092;-39.0803451953697;-1330;27.7409388111524;-38.6909888948082;-1330;28.2426406871193;-38.2426406871193;-1330;28.6909888948082;-37.7409388111524;-1330;29.0803451953697;-37.192192459092;-1330;29.4058132074145;-36.6033024347053;-1330;29.6632999818502;-35.981674371731;-1330;29.8495674730909;-35.3351256037379;-1330;29.9622732593595;-34.6717868566198;-1330;30;-34;-1330
POLY_0_0_514;30;-34;-709.999999999997;29.9622732593595;-34.6717868566198;-709.999999999997;29.8495674730909;-35.3351256037379;-709.999999999997;29.6632999818502;-35.981674371731;-709.999999999997;29.4058132074145;-36.6033024347053;-709.999999999997;29.0803451953697;-37.192192459092;-709.999999999997;28.6909888948082;-37.7409388111524;-709.999999999997;28.2426406871193;-38.2426406871193;-709.999999999997;27.7409388111524;-38.6909888948082;-709.999999999997;27.192192459092;-39.0803451953697;-709.999999999997;26.6033024347053;-39.4058132074145;-709.999999999997;25.981674371731;-39.6632999818502;-709.999999999997;25.3351256037379;-39.8495674730909;-709.999999999997;24.6717868566198;-39.9622732593594;-709.999999999997;24;-40;-709.999999999997
POLY_0_0_531;29.1961524227305;-36.9999999999587;1336;29.2047744113374;-36.9853926914482;1335.70891501475;29.2297321071913;-36.9417389003385;1335.41572663819;29.2696631053423;-36.8692908282625;1335.12565599687;29.3232050008402;-36.7683006768532;1334.84392421736;29.3880071585604;-36.6396593718398;1334.57527188916;29.460149932507;-36.4866988019838;1334.32308068008;29.5359372540578;-36.3133315044307;1334.09053809152;29.6116730727778;-36.1234700152622;1333.88083162925;29.6863327499599;-35.9140653811974;1333.69048659394;29.7592879257398;-35.6813413071012;1333.51632915464;29.8272644391758;-35.4285739456436;1333.36244963713;29.8869878121299;-35.1590402852845;1333.23293919708;29.9353070215238;-34.8762819272018;1333.13131329193;29.9707481794179;-34.5852548359586;1333.05848812638;29.9925621984292;-34.2913603974021;1333.01465369742;30;-33.9999999999589;1333
POLY_0_0_548;30;-33.999999999959;1387;29.9925621984292;-34.2913603974022;1386.98534630258;29.9707481794179;-34.5852548359587;1386.94151187362;29.9353070215239;-34.8762819272018;1386.86868670807;29.8869878121299;-35.1590402852845;1386.76706080292;29.8272644391757;-35.4285739456437;1386.63755036288;29.7592879257397;-35.6813413071014;1386.48367084536;29.6863327499598;-35.9140653811977;1386.30951340606;29.6116730727777;-36.1234700152626;1386.11916837075;29.5359372540577;-36.3133315044311;1385.90946190849;29.4601499325068;-36.4866988019841;1385.67691931993;29.3880071585602;-36.6396593718402;1385.42472811084;29.3232050008401;-36.7683006768535;1385.15607578264;29.2696631053422;-36.8692908282628;1384.87434400313;29.2297321071913;-36.9417389003387;1384.58427336182;29.2047744113373;-36.9853926914483;1384.29108498525;29.1961524227304;-36.9999999999588;1384
POLY_0_0_550;29.1961524227305;-36.9999999999587;1384;29.1961524227305;-36.9999999999587;1336
POLY_0_0_565;24;-40;710.000000000002;24.6717868566198;-39.9622732593594;710.000000000001;25.3351256037379;-39.8495674730909;710;25.981674371731;-39.6632999818502;710;26.6033024347053;-39.4058132074145;710;27.192192459092;-39.0803451953697;710;27.7409388111524;-38.6909888948082;709.999999999999;28.2426406871193;-38.2426406871193;709.999999999999;28.6909888948082;-37.7409388111524;709.999999999999;29.0803451953697;-37.192192459092;709.999999999999;29.4058132074145;-36.6033024347053;709.999999999999;29.6632999818502;-35.981674371731;709.999999999999;29.8495674730909;-35.3351256037379;709.999999999999;29.9622732593595;-34.6717868566198;709.999999999999;30;-34;709.999999999999
